観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの8月の1位の値(mm),昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の年,昨日までの8月の1位の値の月,昨日までの8月の1位の値の日,統計開始年
44116,東京都,府中（フチュウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2019,09,03,58.5,8,2008,08,29,1976
44126,東京都,世田谷（セタガヤ）,,2020,08,28,23,30,0.0,8,2.5,5,07,03,5,,,68,8,1985,07,14,65,8,1997,08,23,1976
44132,東京都,東京（トウキョウ）,47662,2020,08,28,23,30,0.0,8,0.0,5,,,,,,88.7,8,1939,07,31,71.5,8,1949,08,24,1886
44136,東京都,江戸川臨海（エドガワリンカイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,85,8,2000,07,04,55,8,2007,08,25,1976
44166,東京都,羽田（ハネダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,82.0,8,2011,08,26,82.0,8,2011,08,26,1976
44172,東京都,大島（オオシマ）,47675,2020,08,28,23,30,0.0,8,0.5,5,00,55,5,,,122.5,8,2013,10,16,80.0,8,1955,08,05,1938
44173,東京都,大島北ノ山（オオシマキタノヤマ）,,2020,08,28,23,30,0.0,8,1.0,5,05,04,5,,,73.0,8,2017,10,29,43.0,8,2016,08,22,2003
44191,東京都,利島（トシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74.0,8,2015,07,03,65.0,8,2015,08,18,2014
44207,東京都,新島（ニイジマ）,,2020,08,28,23,30,0.0,8,4.5,5,06,35,5,,,68.5,8,2009,11,01,57.5,8,2016,08,22,2003
44216,東京都,神津島（コウヅシマ）,,2020,08,28,23,30,0.0,8,19.0,5,07,54,5,,,71.0,8,2018,09,25,58.0,8,2016,08,24,2003
44226,東京都,三宅島（ミヤケジマ）,47677,2020,08,28,23,30,0.0,8,0.5,5,01,25,5,,,109.7,8,1957,09,16,80.0,8,2016,08,28,1942
44228,東京都,三宅坪田（ミヤケツボタ）,,2020,08,28,23,30,0.0,8,0.5,5,01,15,5,,,101,8,2007,10,27,75,8,2006,08,09,2000
44262,東京都,八重見ヶ原（ヤエミガハラ）,,2020,08,28,23,30,0.0,8,4.0,5,02,21,5,,,89,8,2003,09,22,72.5,8,2016,08,22,2003
44263,東京都,八丈島（ハチジョウジマ）,47678,2020,08,28,23,30,0.0,8,2.5,5,02,18,5,,,129.5,8,1999,09,04,86.0,8,2016,08,22,1937
44281,東京都,青ヶ島（アオガシマ）,,2020,08,28,23,30,0.0,8,1.0,5,05,47,5,,,63.5,8,2016,06,22,31.0,8,2016,08,21,2014
44301,東京都,父島（チチジマ）,47971,2020,08,28,23,30,0.0,8,5.5,5,15,29,5,,,79.0,8,2015,09,19,77.0,8,1996,08,21,1970
44316,東京都,母島（ハハジマ）,,2020,08,28,23,30,0.0,8,2.5,5,22,07,5,,,99,8,2007,11,08,80.0,8,2015,08,08,2007
45061,千葉県,我孫子（アビコ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53.5,8,2016,07,20,48.5,8,2013,08,20,2010
45081,千葉県,香取（カトリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,153,8,1999,10,27,66.0,8,2014,08,10,1999
45086,千葉県,東庄（トウノショウ）,,2020,08,28,23,30,0.0,8,0.5,5,05,23,5,,,71.5,8,2014,08,10,71.5,8,2014,08,10,1976
45106,千葉県,船橋（フナバシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.5,8,2013,10,16,47.5,8,2020,08,22,1999
45116,千葉県,佐倉（サクラ）,,2020,08,28,23,30,0.0,8,0.5,5,03,41,5,,,68.5,8,2015,06,23,65.5,8,2009,08,10,1976
45121,千葉県,成田（ナリタ）,,2020,08,28,23,30,0.0,8,0.5,5,03,52,5,,,72.0,8,2008,08,05,72.0,8,2008,08,05,1976
45147,千葉県,銚子（チョウシ）,47648,2020,08,28,23,30,0.0,8,2.0,5,05,20,5,,,140.0,8,1947,08,28,140.0,8,1947,08,28,1912
45181,千葉県,横芝光（ヨコシバヒカリ）,,2020,08,28,23,30,0.0,8,0.5,5,02,56,5,,,75,8,1999,10,27,45.5,8,2016,08,16,1976
45212,千葉県,千葉（チバ）,47682,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71.0,8,1975,10,05,57.5,8,1999,08,20,1966
45261,千葉県,茂原（モバラ）,,2020,08,28,23,30,0.0,8,0.5,5,03,14,5,,,61.5,8,2012,08,06,61.5,8,2012,08,06,1976
45282,千葉県,木更津（キサラヅ）,,2020,08,28,23,30,0.0,8,0.5,5,13,29,5,,,56.5,8,2016,07,14,33.5,8,2008,08,30,2006
45291,千葉県,牛久（ウシク）,,2020,08,28,23,30,0.0,8,0.5,5,10,32,5,,,85.5,8,2011,08,26,85.5,8,2011,08,26,1978
45326,千葉県,坂畑（サカハタ）,,2020,08,28,23,30,0.0,8,2.5,5,07,10,5,,,74,8,2006,04,12,71,8,1989,08,01,1978
45331,千葉県,大多喜（オオタキ）,,2020,08,28,23,30,0.0,8,3.5,5,04,01,5,,,91.0,8,2017,09,28,69,8,2001,08,11,1976
45346,千葉県,鋸南（キョナン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71,8,1989,08,01,71,8,1989,08,01,1976
45361,千葉県,鴨川（カモガワ）,,2020,08,28,23,30,0.0,8,5.0,5,02,58,5,,,85.5,8,2019,10,25,64,8,1980,08,19,1976
45371,千葉県,勝浦（カツウラ）,47674,2020,08,28,23,30,0.0,8,0.5,5,07,19,5,,,122.0,8,1971,09,08,80.0,8,1948,08,13,1940
45401,千葉県,館山（タテヤマ）,47672,2020,08,28,23,30,0.0,8,0.5,5,05,42,5,,,74.5,8,1972,09,15,65.5,8,1989,08,25,1968
46001,神奈川県,相模湖（サガミコ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.5,8,2019,10,12,63.0,8,2016,08,22,1976
46046,神奈川県,相模原中央（サガミハラチュウオウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,94.5,8,2011,08,26,94.5,8,2011,08,26,1976
46061,神奈川県,日吉（ヒヨシ）,,2020,08,28,23,30,0.0,8,1.5,5,04,05,5,,,67,8,1989,08,01,67,8,1989,08,01,1976
46076,神奈川県,丹沢湖（タンザワコ）,,2020,08,28,23,30,0.0,8,4.5,5,11,07,5,,,104.5,8,2012,07,14,63.0,8,2017,08,30,1976
46091,神奈川県,海老名（エビナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,102.0,8,2013,04,06,57,8,2006,08,08,1976
46106,神奈川県,横浜（ヨコハマ）,47670,2020,08,28,23,30,0.0,8,1.0,5,13,56,5,,,92.0,8,1998,07,30,82.0,8,1994,08,21,1937
46136,神奈川県,平塚（ヒラツカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.0,8,2014,10,06,39,8,1988,08,25,1976
46141,神奈川県,辻堂（ツジドウ）,,2020,08,28,23,30,0.0,8,4.0,5,03,24,5,,,75,8,2003,05,31,60.5,8,2008,08,30,1992
46161,神奈川県,箱根（ハコネ）,,2020,08,28,23,30,0.0,8,6.5,5,08,43,5,,,96,8,2004,08,17,96,8,2004,08,17,1976
46166,神奈川県,小田原（オダワラ）,,2020,08,28,23,30,0.0,8,5.5,5,11,20,5,,,77.5,8,2010,09,08,58.5,8,2014,08,10,1976
46211,神奈川県,三浦（ミウラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,87.0,8,2017,09,28,74.5,8,2017,08,01,1976
48031,長野県,野沢温泉（ノザワオンセン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.5,8,2014,08,02,54.5,8,2014,08,02,1976
48061,長野県,信濃町（シナノマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49,8,1999,07,16,46,8,1990,08,11,1976
48066,長野県,飯山（イイヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61.5,8,2012,08,17,61.5,8,2012,08,17,1976
48097,長野県,小谷（オタリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,48,8,1995,07,11,35.5,8,2013,08,23,1983
48141,長野県,白馬（ハクバ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,1999,09,04,47.5,8,2019,08,11,1976
48146,長野県,鬼無里（キナサ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,81.5,8,2017,08,11,81.5,8,2017,08,11,1977
48156,長野県,長野（ナガノ）,47610,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,1933,08,13,63.0,8,1933,08,13,1903
48172,長野県,笠岳（カサダケ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.5,8,2016,08,18,68.5,8,2016,08,18,1979
48191,長野県,大町（オオマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.0,8,2016,08,01,54.0,8,2016,08,01,1976
48196,長野県,信州新町（シンシュウシンマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57,8,2002,08,04,57,8,2002,08,04,1976
48216,長野県,菅平（スガダイラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,85,8,1989,07,17,63,8,1985,08,13,1976
48247,長野県,聖高原（ヒジリコウゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.5,8,2017,07,11,37.0,8,2016,08,01,1979
48256,長野県,上田（ウエダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57.0,8,2010,08,02,57.0,8,2010,08,02,1976
48296,長野県,穂高（ホタカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,43.5,8,2011,07,31,36,8,2004,08,06,1976
48321,長野県,東御（トウミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70,8,2003,09,11,58,8,2001,08,10,1976
48331,長野県,軽井沢（カルイザワ）,47622,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69.4,8,1960,08,02,69.4,8,1960,08,02,1931
48346,長野県,上高地（カミコウチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56,8,1979,08,22,56,8,1979,08,22,1976
48361,長野県,松本（マツモト）,47618,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,1981,07,18,55.2,8,1947,08,28,1936
48363,長野県,松本今井（マツモトイマイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.5,8,2017,08,06,56.5,8,2017,08,06,2003
48371,長野県,鹿教湯（カケユ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,48.5,8,2020,08,22,48.5,8,2020,08,22,1976
48381,長野県,立科（タテシナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.0,8,2010,08,25,62.0,8,2010,08,25,1978
48386,長野県,佐久（サク）,,2020,08,28,23,30,0.0,8,0.5,5,10,50,5,,,57,8,1978,07,07,41,8,1985,08,17,1976
48436,長野県,白樺湖（シラカバコ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.5,8,2018,08,10,73.5,8,2018,08,10,2004
48466,長野県,奈川（ナガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,44,8,1981,07,16,43.0,8,2010,08,10,1978
48491,長野県,諏訪（スワ）,47620,2020,08,28,23,30,0.0,8,3.0,5,14,39,5,,,74.5,8,2013,08,15,74.5,8,2013,08,15,1947
48516,長野県,北相木（キタアイキ）,,2020,08,28,23,30,0.0,8,1.0,5,14,29,5,,,37.5,8,2019,10,12,37.5,8,2010,08,24,2004
48531,長野県,開田高原（カイダコウゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46.5,8,2018,06,28,38.0,8,2013,08,31,1978
48536,長野県,木祖薮原（キソヤブハラ）,,2020,08,28,23,30,0.0,8,2.0,5,16,11,5,,,35.5,8,2020,07,11,5.5,8,2020,08,20,2019
48546,長野県,辰野（タツノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.5,8,2012,08,06,70.5,8,2012,08,06,1978
48556,長野県,高遠（タカトオ）,,2020,08,28,23,30,0.0,8,3.0,5,18,21,5,,,53.5,8,2019,07,31,36.0,8,2008,08,10,2004
48561,長野県,原村（ハラムラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51.0,8,2012,07,20,38,8,1988,08,08,1976
48571,長野県,野辺山（ノベヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,76,8,1987,08,19,76,8,1987,08,19,1976
48601,長野県,御嶽山（オンタケサン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.5,8,2018,08,16,54.5,8,2018,08,16,1976
48606,長野県,木曽福島（キソフクシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56,8,1978,07,21,48.5,8,2016,08,04,1976
48621,長野県,伊那（イナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54,8,2000,08,17,54,8,2000,08,17,1993
48681,長野県,宮田高原（ミヤダコウゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58,8,1988,06,26,43.0,8,2018,08,16,1976
48691,長野県,杉島（スギシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,1993,09,02,47,8,1996,08,15,1983
48716,長野県,須原（スハラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.0,8,2014,06,08,55,8,1978,08,12,1976
48717,長野県,南木曽（ナギソ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,89,8,2004,09,04,56.0,8,2018,08,07,1976
